src_ip,dst_ip,src_port,dst_port,protocol,packet_size,is_malicious
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,434,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,330,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,290,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,89,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,346,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,287,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,242,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,54,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,159,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,378,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,402,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
192.168.63.145,162.159.137.232,,,17.0,1292,0
192.168.63.145,162.159.137.232,,,17.0,122,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,370,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
192.168.63.145,162.159.137.232,,,17.0,1292,0
162.159.137.232,192.168.63.145,,,17.0,1242,0
192.168.63.145,162.159.137.232,,,17.0,132,0
192.168.63.145,162.159.137.232,,,17.0,1292,0
192.168.63.145,162.159.137.232,,,17.0,1286,0
162.159.137.232,192.168.63.145,,,17.0,90,0
162.159.137.232,192.168.63.145,,,17.0,66,0
162.159.137.232,192.168.63.145,,,17.0,66,0
192.168.63.145,162.159.137.232,,,17.0,85,0
162.159.137.232,192.168.63.145,,,17.0,91,0
192.168.63.145,162.159.137.232,,,17.0,89,0
162.159.137.232,192.168.63.145,,,17.0,65,0
192.168.63.145,162.159.137.232,,,17.0,463,0
162.159.137.232,192.168.63.145,,,17.0,66,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,298,0
162.159.137.232,192.168.63.145,,,17.0,70,0
162.159.137.232,192.168.63.145,,,17.0,65,0
192.168.63.145,162.159.137.232,,,17.0,86,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
162.159.137.232,192.168.63.145,,,17.0,910,0
192.168.63.145,162.159.137.232,,,17.0,86,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,250,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,335,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,586,0
162.159.134.234,192.168.63.145,443.0,60579.0,6.0,212,0
192.168.63.145,162.159.134.234,60579.0,443.0,6.0,108,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,54,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
162.159.134.234,192.168.63.145,443.0,60579.0,6.0,54,0
162.159.134.234,192.168.63.145,443.0,60579.0,6.0,88,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,274,0
192.168.63.145,162.159.134.234,60579.0,443.0,6.0,54,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,762,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,474,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,706,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,898,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,578,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,187,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,89,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,6772,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,602,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,5365,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,1454,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,2854,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,2854,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,1454,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,1454,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,4254,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,1190,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,354,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,136,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,318,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,132,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,340,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,132,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,324,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,132,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,159,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,54,0
192.168.63.145,35.186.224.44,60681.0,443.0,6.0,97,0
35.186.224.44,192.168.63.145,443.0,60681.0,6.0,54,0
35.186.224.44,192.168.63.145,443.0,60681.0,6.0,94,0
192.168.63.145,35.186.224.44,60681.0,443.0,6.0,54,0
192.168.63.145,155.133.252.68,64192.0,27020.0,6.0,108,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,418,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,99,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
155.133.252.68,192.168.63.145,27020.0,64192.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,85,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,159,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,54,0
192.168.63.145,172.64.155.209,60614.0,443.0,6.0,234,0
192.168.63.145,172.64.155.209,60614.0,443.0,6.0,93,0
192.168.63.145,172.64.155.209,60614.0,443.0,6.0,1270,0
172.64.155.209,192.168.63.145,443.0,60614.0,6.0,54,0
172.64.155.209,192.168.63.145,443.0,60614.0,6.0,54,0
172.64.155.209,192.168.63.145,443.0,60614.0,6.0,54,0
172.64.155.209,192.168.63.145,443.0,60614.0,6.0,93,0
172.64.155.209,192.168.63.145,443.0,60614.0,6.0,613,0
172.64.155.209,192.168.63.145,443.0,60614.0,6.0,101,0
172.64.155.209,192.168.63.145,443.0,60614.0,6.0,85,0
192.168.63.145,172.64.155.209,60614.0,443.0,6.0,54,0
192.168.63.145,172.64.155.209,60614.0,443.0,6.0,89,0
172.64.155.209,192.168.63.145,443.0,60614.0,6.0,54,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,74,0
162.159.134.234,192.168.63.145,443.0,60579.0,6.0,215,0
37.229.181.149,192.168.63.145,53342.0,64195.0,6.0,74,0
37.229.181.149,192.168.63.145,53342.0,64195.0,6.0,74,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,54,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,74,0
192.168.63.145,162.159.134.234,60579.0,443.0,6.0,54,0
192.168.63.145,192.168.63.71,,,17.0,94,0
37.229.181.149,192.168.63.145,53342.0,64195.0,6.0,54,0
192.168.63.71,192.168.63.145,,,17.0,142,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,170,0
192.168.63.145,224.0.0.251,,,17.0,87,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,186,0
,,,,,107,0
37.229.181.149,192.168.63.145,53342.0,64195.0,6.0,54,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,250,0
192.168.63.145,239.255.255.250,,,17.0,167,0
37.229.181.149,192.168.63.145,53342.0,64195.0,6.0,54,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,175,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,54,0
192.168.63.145,35.186.224.44,60571.0,443.0,6.0,89,0
35.186.224.44,192.168.63.145,443.0,60571.0,6.0,54,0
192.168.63.145,40.74.3.100,,,17.0,103,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,170,0
192.168.63.145,192.168.63.255,,,17.0,86,0
40.74.3.100,192.168.63.145,,,17.0,151,0
37.229.181.149,192.168.63.145,53342.0,64195.0,6.0,54,0
,,,,,42,0
,,,,,42,0
162.159.134.234,192.168.63.145,443.0,60579.0,6.0,253,0
192.168.63.145,162.159.134.234,60579.0,443.0,6.0,54,0
192.168.63.145,35.186.224.45,60599.0,443.0,6.0,97,0
35.186.224.45,192.168.63.145,443.0,60599.0,6.0,54,0
35.186.224.45,192.168.63.145,443.0,60599.0,6.0,94,0
192.168.63.145,35.186.224.45,60599.0,443.0,6.0,54,0
192.168.63.145,35.186.224.24,,,17.0,1292,0
192.168.63.145,35.186.224.24,,,17.0,1292,0
192.168.63.145,35.186.224.24,60964.0,443.0,6.0,134,0
192.168.63.145,35.186.224.24,60964.0,443.0,6.0,93,0
192.168.63.145,35.186.224.24,60964.0,443.0,6.0,11521,0
35.186.224.24,192.168.63.145,,,17.0,82,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
35.186.224.24,192.168.63.145,,,17.0,1292,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,93,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
35.186.224.24,192.168.63.145,,,17.0,1292,0
192.168.63.145,35.186.224.24,,,17.0,209,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,142,0
192.168.63.145,35.186.224.24,60964.0,443.0,6.0,54,0
192.168.63.145,35.186.224.24,60964.0,443.0,6.0,93,0
192.168.63.145,104.154.127.247,60570.0,4070.0,6.0,853,0
35.186.224.24,192.168.63.145,,,17.0,626,0
35.186.224.24,192.168.63.145,,,17.0,163,0
192.168.63.145,35.186.224.24,,,17.0,73,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
35.186.224.24,192.168.63.145,,,17.0,66,0
104.154.127.247,192.168.63.145,4070.0,60570.0,6.0,109,0
192.168.63.145,104.154.127.247,60570.0,4070.0,6.0,54,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,5475,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,93,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,474,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,93,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,343,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,132,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,89,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
192.168.63.145,35.186.224.28,60759.0,443.0,6.0,55,0
35.186.224.28,192.168.63.145,443.0,60759.0,6.0,66,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,159,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,207,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,54,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,143,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,54,0
192.168.63.145,142.251.9.188,60962.0,5228.0,6.0,55,0
142.251.9.188,192.168.63.145,5228.0,60962.0,6.0,66,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,6795,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,5515,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,353,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,120,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,89,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
192.168.63.145,172.64.155.209,60747.0,443.0,6.0,55,0
192.168.63.145,155.133.252.68,64192.0,27020.0,6.0,108,0
172.64.155.209,192.168.63.145,443.0,60747.0,6.0,66,0
155.133.252.68,192.168.63.145,27020.0,64192.0,6.0,54,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,159,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,54,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,6795,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,5515,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,54,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,627,0
104.18.32.47,192.168.63.145,443.0,60610.0,6.0,120,0
192.168.63.145,104.18.32.47,60610.0,443.0,6.0,54,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,159,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,54,0
192.168.63.145,3.233.158.25,60768.0,443.0,6.0,66,1
3.233.158.25,192.168.63.145,443.0,60768.0,6.0,66,0
192.168.63.145,3.233.158.25,60768.0,443.0,6.0,54,0
192.168.63.145,3.233.158.25,60768.0,443.0,6.0,2031,0
192.168.63.145,3.233.158.25,60769.0,443.0,6.0,66,1
3.233.158.25,192.168.63.145,443.0,60768.0,6.0,54,0
3.233.158.25,192.168.63.145,443.0,60768.0,6.0,2514,0
3.233.158.25,192.168.63.145,443.0,60768.0,6.0,1122,0
192.168.63.145,3.233.158.25,60768.0,443.0,6.0,54,0
192.168.63.145,3.233.158.25,60768.0,443.0,6.0,118,0
192.168.63.145,3.233.158.25,60768.0,443.0,6.0,146,0
192.168.63.145,3.233.158.25,60768.0,443.0,6.0,719,0
192.168.63.145,3.233.158.25,60768.0,443.0,6.0,1356,0
3.233.158.25,192.168.63.145,443.0,60769.0,6.0,66,0
192.168.63.145,3.233.158.25,60769.0,443.0,6.0,54,0
192.168.63.145,3.233.158.25,60769.0,443.0,6.0,2031,0
3.233.158.25,192.168.63.145,443.0,60768.0,6.0,54,0
3.233.158.25,192.168.63.145,443.0,60768.0,6.0,581,0
192.168.63.145,3.233.158.25,60768.0,443.0,6.0,85,0
3.233.158.25,192.168.63.145,443.0,60768.0,6.0,54,0
3.233.158.25,192.168.63.145,443.0,60768.0,6.0,363,0
192.168.63.145,3.233.158.25,60768.0,443.0,6.0,54,0
3.233.158.25,192.168.63.145,443.0,60769.0,6.0,54,0
3.233.158.25,192.168.63.145,443.0,60769.0,6.0,1372,0
3.233.158.25,192.168.63.145,443.0,60769.0,6.0,1372,0
192.168.63.145,3.233.158.25,60769.0,443.0,6.0,54,0
3.233.158.25,192.168.63.145,443.0,60769.0,6.0,946,0
192.168.63.145,3.233.158.25,60769.0,443.0,6.0,118,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,159,0
3.233.158.25,192.168.63.145,443.0,60768.0,6.0,54,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,54,0
3.233.158.25,192.168.63.145,443.0,60769.0,6.0,54,0
192.168.63.145,35.186.224.44,60681.0,443.0,6.0,97,0
35.186.224.44,192.168.63.145,443.0,60681.0,6.0,54,0
35.186.224.44,192.168.63.145,443.0,60681.0,6.0,94,0
192.168.63.145,35.186.224.44,60681.0,443.0,6.0,54,0
192.168.63.145,57.128.187.188,60580.0,17301.0,6.0,90,0
57.128.187.188,192.168.63.145,17301.0,60580.0,6.0,90,0
192.168.63.145,57.128.187.188,60580.0,17301.0,6.0,54,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,74,0
37.229.181.149,192.168.63.145,53342.0,64195.0,6.0,74,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,74,0
37.229.181.149,192.168.63.145,53342.0,64195.0,6.0,74,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,54,0
37.229.181.149,192.168.63.145,53342.0,64195.0,6.0,54,0
192.168.63.145,40.74.3.100,,,17.0,103,0
40.74.3.100,192.168.63.145,,,17.0,151,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,447,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,54,0
192.168.63.145,35.186.224.44,60571.0,443.0,6.0,89,0
35.186.224.44,192.168.63.145,443.0,60571.0,6.0,54,0
192.168.63.145,3.233.158.25,60764.0,443.0,6.0,55,0
192.168.63.145,3.233.158.25,60765.0,443.0,6.0,55,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,223,0
3.233.158.25,192.168.63.145,443.0,60764.0,6.0,66,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,54,0
3.233.158.25,192.168.63.145,443.0,60765.0,6.0,66,0
192.168.63.145,162.159.134.234,60579.0,443.0,6.0,108,0
162.159.134.234,192.168.63.145,443.0,60579.0,6.0,54,0
162.159.134.234,192.168.63.145,443.0,60579.0,6.0,88,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,170,0
192.168.63.145,192.168.63.255,,,17.0,86,0
192.168.63.145,162.159.134.234,60579.0,443.0,6.0,54,0
37.229.181.149,192.168.63.145,53342.0,64195.0,6.0,54,0
192.168.63.145,35.186.224.45,60599.0,443.0,6.0,97,0
35.186.224.45,192.168.63.145,443.0,60599.0,6.0,54,0
35.186.224.45,192.168.63.145,443.0,60599.0,6.0,94,0
192.168.63.145,35.186.224.45,60599.0,443.0,6.0,54,0
192.168.63.145,172.64.155.209,60614.0,443.0,6.0,55,0
172.64.155.209,192.168.63.145,443.0,60614.0,6.0,66,0
4.208.165.242,192.168.63.145,443.0,60749.0,6.0,54,0
192.168.63.145,4.208.165.242,60749.0,443.0,6.0,54,0
192.168.63.145,4.208.165.242,60749.0,443.0,6.0,85,0
192.168.63.145,4.208.165.242,60749.0,443.0,6.0,54,0
4.208.165.242,192.168.63.145,443.0,60749.0,6.0,54,0
162.159.134.234,192.168.63.145,443.0,60579.0,6.0,113,0
192.168.63.145,162.159.134.234,60579.0,443.0,6.0,54,0
162.159.134.234,192.168.63.145,443.0,60579.0,6.0,110,0
192.168.63.145,162.159.134.234,60579.0,443.0,6.0,54,0
192.168.63.145,192.168.63.71,,,17.0,83,0
192.168.63.145,192.168.63.71,,,17.0,83,0
192.168.63.145,192.168.63.71,,,17.0,83,0
192.168.63.71,192.168.63.145,,,17.0,155,0
192.168.63.71,192.168.63.145,,,17.0,143,0
192.168.63.71,192.168.63.145,,,17.0,201,0
192.168.63.145,35.186.224.24,,,17.0,1292,0
192.168.63.145,35.186.224.24,,,17.0,1292,0
192.168.63.145,35.186.224.24,60964.0,443.0,6.0,134,0
192.168.63.145,35.186.224.24,60964.0,443.0,6.0,93,0
192.168.63.145,35.186.224.24,60964.0,443.0,6.0,11520,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,93,0
35.186.224.24,192.168.63.145,,,17.0,82,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
162.159.134.234,192.168.63.145,443.0,60579.0,6.0,110,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,142,0
192.168.63.145,35.186.224.24,60964.0,443.0,6.0,54,0
192.168.63.145,35.186.224.24,60964.0,443.0,6.0,93,0
192.168.63.145,104.154.127.247,60570.0,4070.0,6.0,853,0
192.168.63.145,35.186.224.24,,,17.0,1292,0
192.168.63.145,162.159.134.234,60579.0,443.0,6.0,54,0
35.186.224.24,192.168.63.145,443.0,60964.0,6.0,54,0
35.186.224.24,192.168.63.145,,,17.0,1292,0
35.186.224.24,192.168.63.145,,,17.0,1292,0
192.168.63.145,35.186.224.24,,,17.0,207,0
35.186.224.24,192.168.63.145,,,17.0,626,0
35.186.224.24,192.168.63.145,,,17.0,163,0
192.168.63.145,35.186.224.24,,,17.0,73,0
35.186.224.24,192.168.63.145,,,17.0,66,0
104.154.127.247,192.168.63.145,4070.0,60570.0,6.0,109,0
192.168.63.145,104.154.127.247,60570.0,4070.0,6.0,54,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,159,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,175,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,54,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,159,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,54,0
162.159.134.234,192.168.63.145,443.0,60579.0,6.0,394,0
192.168.63.145,162.159.134.234,60579.0,443.0,6.0,54,0
3.233.158.25,192.168.63.145,443.0,60764.0,6.0,93,0
192.168.63.145,3.233.158.25,60764.0,443.0,6.0,54,0
3.233.158.25,192.168.63.145,443.0,60765.0,6.0,528,0
3.233.158.25,192.168.63.145,443.0,60765.0,6.0,54,0
192.168.63.145,3.233.158.25,60765.0,443.0,6.0,54,0
3.233.158.25,192.168.63.145,443.0,60764.0,6.0,78,0
192.168.63.145,3.233.158.25,60764.0,443.0,6.0,54,0
3.233.158.25,192.168.63.145,443.0,60764.0,6.0,54,0
,,,,,42,0
,,,,,42,0
162.159.134.234,192.168.63.145,443.0,60579.0,6.0,108,0
192.168.63.145,162.159.134.234,60579.0,443.0,6.0,54,0
192.168.63.145,216.58.215.100,,,17.0,1292,0
192.168.63.145,216.58.215.100,,,17.0,1292,0
192.168.63.145,216.58.215.100,,,17.0,1292,0
192.168.63.145,216.58.215.100,,,17.0,123,0
216.58.215.100,192.168.63.145,,,17.0,82,0
192.168.63.145,216.58.215.100,,,17.0,1292,0
216.58.215.100,192.168.63.145,,,17.0,82,0
216.58.215.100,192.168.63.145,,,17.0,1292,0
216.58.215.100,192.168.63.145,,,17.0,1292,0
216.58.215.100,192.168.63.145,,,17.0,1292,0
216.58.215.100,192.168.63.145,,,17.0,454,0
192.168.63.145,216.58.215.100,,,17.0,120,0
216.58.215.100,192.168.63.145,,,17.0,880,0
192.168.63.145,216.58.215.100,,,17.0,73,0
216.58.215.100,192.168.63.145,,,17.0,228,0
216.58.215.100,192.168.63.145,,,17.0,66,0
192.168.63.145,216.58.215.100,,,17.0,74,0
216.58.215.100,192.168.63.145,,,17.0,163,0
192.168.63.145,216.58.215.100,,,17.0,74,0
192.168.63.145,155.133.252.68,64192.0,27020.0,6.0,108,0
155.133.252.68,192.168.63.145,27020.0,64192.0,6.0,54,0
162.159.134.234,192.168.63.145,443.0,60579.0,6.0,116,0
192.168.63.145,162.159.134.234,60579.0,443.0,6.0,54,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,223,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,54,0
149.154.167.41,192.168.63.145,443.0,60974.0,6.0,143,0
192.168.63.145,149.154.167.41,60974.0,443.0,6.0,54,0
192.168.63.145,35.186.224.44,60681.0,443.0,6.0,97,0
35.186.224.44,192.168.63.145,443.0,60681.0,6.0,54,0
35.186.224.44,192.168.63.145,443.0,60681.0,6.0,94,0
192.168.63.145,35.186.224.44,60681.0,443.0,6.0,54,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,74,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,298,0
192.168.63.145,239.255.255.250,,,17.0,212,0
37.229.181.149,192.168.63.145,53342.0,64195.0,6.0,74,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,74,0
37.229.181.149,192.168.63.145,53342.0,64195.0,6.0,74,0
37.229.181.149,192.168.63.145,53342.0,64195.0,6.0,54,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,54,0
192.168.63.145,192.168.63.71,,,17.0,94,0
192.168.63.145,40.74.3.100,,,17.0,103,0
192.168.63.71,192.168.63.145,,,17.0,142,0
40.74.3.100,192.168.63.145,,,17.0,151,0
192.168.63.145,37.229.181.149,64195.0,53342.0,6.0,298,0
192.168.63.145,239.255.255.250,,,17.0,212,0
37.229.181.149,192.168.63.145,53342.0,64195.0,6.0,54,0
